"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_pred[12,29]",1.593,0.00804419568612832,0.491336293019567,1,1,2,2,2,3730.71811610026,0.999840048572156
"y_pred[12,30]",1.709,0.00740032125387067,0.454280301849158,1,1,2,2,2,3768.31036544474,1.00026873678627
"y_pred[12,31]",1.292,0.00750400855433779,0.454739152618544,1,1,1,2,2,3672.29917784671,1.0006014888455
"y_pred[12,32]",1.1915,0.00647130096668713,0.393530769593248,1,1,1,1,2,3698.06204116896,0.999474488682606
"y_pred[12,33]",1.1185,0.00522693635483756,0.323239649436362,1,1,1,1,2,3824.32533163985,1.00010905768154
"y_pred[12,34]",1.241,0.00680383384916317,0.427743779832386,1,1,1,1,2,3952.3919549535,1.00137524482702
"y_pred[12,35]",1.40925,0.00799072616240112,0.491756945780566,1,1,1,2,2,3787.28955207927,0.999313516331825
"y_pred[12,36]",1.263,0.00703697757666369,0.440317464867642,1,1,1,2,2,3915.24991894984,1.00031814383587
"y_pred[12,37]",1.1715,0.00597175874791819,0.376992414804602,1,1,1,1,2,3985.29721311118,1.000491820239
"y_pred[12,38]",1.1145,0.00494484646118841,0.318457381412245,1,1,1,1,2,4147.60144424574,0.99993945997808
"y_pred[12,39]",1.08475,0.00443674268869144,0.278544133322804,1,1,1,1,2,3941.48199506609,1.00027426205893
"y_pred[12,40]",1.0595,0.00366816734305634,0.236587707702363,1,1,1,1,2,4159.93047755724,0.999946782911033
"y_pred[12,41]",1.51475,0.00803823728391494,0.49984487466081,1,1,2,2,2,3866.77446722881,0.999735938795569
"y_pred[12,42]",1.6055,0.00776673606401466,0.488804134976979,1,1,2,2,2,3960.88878707258,0.99991764855874
"y_pred[12,43]",1.68075,0.00769393734920502,0.466244338781568,1,1,2,2,2,3672.22981200859,1.00007773088485
"y_pred[12,44]",1.69275,0.00740156456386196,0.461411597888118,1,1,2,2,2,3886.24297074666,0.999519978678247
"y_pred[12,45]",1.47925,0.00807463684195096,0.499631709823711,1,1,1,2,2,3828.72337207929,1.00045447929807
"y_pred[12,46]",1.52225,0.00767398201165931,0.499567141966256,1,1,2,2,2,4237.8558276686,0.999875459707079
